Mã giao dịch,Đại lý,Điểm bán hàng,Thuê bao mua dịch vụ,Thuộc đối tác/chi nhánh,Dịch vụ,Tên gói,Tên kênh,Trạng thái cước,Cờ chốt cước,Trạng thái giao dịch,Thời gian thực hiện giao dịch,Thời gian chốt hoa hồng giao dịch,Loại giao dịch,Giá,Hoa hồng điểm bán,Hoa hồng đại lý
159672997,"IPacking","IPacking_db",84904339216,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,20/07/2023 14:05:26,20/07/2023 14:05:26,Cài đặt,90000,0,29455
159672173,"IPacking","IPacking_db",84939167529,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,20/07/2023 13:25:43,20/07/2023 13:25:43,Cài đặt,120000,0,39273
159672089,"IPacking","IPacking_db",84763871053,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 13:22:01,20/07/2023 13:22:01,Cài đặt,70000,0,22909
159671333,"IPacking","IPacking_db",84774761367,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 12:45:14,20/07/2023 12:45:14,Cài đặt,70000,0,22909
159670603,"IPacking","IPacking_db",84908513479,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,20/07/2023 12:10:51,20/07/2023 12:10:51,Cài đặt,120000,0,39273
159670375,"IPacking","IPacking_db",84909921296,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,20/07/2023 12:01:10,20/07/2023 12:01:10,Cài đặt,90000,0,29455
159670221,"IPacking","IPacking_db",84763498847,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,20/07/2023 11:55:24,20/07/2023 11:55:24,Cài đặt,90000,0,29455
159670061,"IPacking","IPacking_db",84778147577,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,20/07/2023 11:48:46,20/07/2023 11:48:46,Cài đặt,120000,0,39273
159668345,"IPacking","IPacking_db",84909667963,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 10:48:55,20/07/2023 10:48:55,Cài đặt,70000,0,22909
159668123,"IPacking","IPacking_db",84794923263,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,20/07/2023 10:40:36,20/07/2023 10:40:36,Cài đặt,90000,0,29455
159667853,"IPacking","IPacking_db",84703479777,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 10:32:12,20/07/2023 10:32:12,Cài đặt,70000,0,22909
159667815,"IPacking","IPacking_db",84904260718,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,20/07/2023 10:31:24,20/07/2023 10:31:24,Cài đặt,90000,0,29455
159667011,"IPacking","IPacking_db",84896486190,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 10:03:46,20/07/2023 10:03:46,Cài đặt,70000,0,22909
159666207,"IPacking","IPacking_db",84766557712,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 09:26:06,20/07/2023 09:26:06,Cài đặt,70000,0,22909
159666137,"IPacking","IPacking_db",84936761463,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,20/07/2023 09:24:00,20/07/2023 09:24:00,Cài đặt,120000,0,39273
159665723,"IPacking","IPacking_db",84936584135,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,20/07/2023 09:10:50,20/07/2023 09:10:50,Cài đặt,150000,0,49091
159664997,"IPacking","IPacking_db",84909847121,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 08:37:22,20/07/2023 08:37:22,Cài đặt,70000,0,22909
159664895,"IPacking","IPacking_db",84937850178,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,20/07/2023 08:31:35,20/07/2023 08:31:35,Cài đặt,90000,0,29455
159664721,"IPacking","IPacking_db",84784864479,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 08:25:50,20/07/2023 08:25:50,Cài đặt,70000,0,22909
159662927,"IPacking","IPacking_db",84932092409,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,20/07/2023 06:48:56,20/07/2023 06:48:56,Cài đặt,120000,0,39273
159662903,"IPacking","IPacking_db",84765752990,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,20/07/2023 06:47:12,20/07/2023 06:47:12,Cài đặt,70000,0,22909
159662831,"IPacking","IPacking_db",84703054130,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,20/07/2023 06:42:02,20/07/2023 06:42:02,Cài đặt,90000,0,29455
159661221,"IPacking","IPacking_db",84767935063,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 22:23:45,19/07/2023 22:23:45,Cài đặt,90000,0,29455
159660329,"IPacking","IPacking_db",84789243888,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 21:18:38,19/07/2023 21:18:38,Cài đặt,90000,0,29455
159659457,"IPacking","IPacking_db",84797974946,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 20:40:00,19/07/2023 20:40:00,Cài đặt,90000,0,29455
159658867,"IPacking","IPacking_db",84908321893,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 20:15:16,19/07/2023 20:15:16,Cài đặt,120000,0,39273
159658791,"IPacking","IPacking_db",84901985746,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 20:11:57,19/07/2023 20:11:57,Cài đặt,70000,0,22909
159658457,"IPacking","IPacking_db",84905764774,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 19:57:52,19/07/2023 19:57:52,Cài đặt,90000,0,29455
159658311,"IPacking","IPacking_db",84902954475,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 19:52:44,19/07/2023 19:52:44,Cài đặt,120000,0,39273
159658251,"IPacking","IPacking_db",84908158881,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 19:49:51,19/07/2023 19:49:51,Cài đặt,90000,0,29455
159657623,"IPacking","IPacking_db",84903192775,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 19:29:36,19/07/2023 19:29:36,Cài đặt,70000,0,22909
159657315,"IPacking","IPacking_db",84765913823,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 19:20:24,19/07/2023 19:20:24,Cài đặt,90000,0,29455
159657093,"IPacking","IPacking_db",84903892687,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 19:13:05,19/07/2023 19:13:05,Cài đặt,70000,0,22909
159656971,"IPacking","IPacking_db",84708489208,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 19:09:30,19/07/2023 19:09:30,Cài đặt,90000,0,29455
159654991,"IPacking","IPacking_db",84767450371,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,19/07/2023 18:01:29,19/07/2023 18:01:29,Cài đặt,15000,0,6818
159654777,"IPacking","IPacking_db",84935003372,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 17:55:34,19/07/2023 17:55:34,Cài đặt,70000,0,22909
159653659,"IPacking","IPacking_db",84768145888,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 17:13:50,19/07/2023 17:13:50,Cài đặt,90000,0,29455
159653375,"IPacking","IPacking_db",84931891970,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 17:02:23,19/07/2023 17:02:23,Cài đặt,120000,0,39273
159652327,"IPacking","IPacking_db",84934449358,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 16:14:16,19/07/2023 16:14:16,Cài đặt,120000,0,39273
159652281,"IPacking","IPacking_db",84798306888,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 16:12:33,19/07/2023 16:12:33,Cài đặt,90000,0,29455
159652111,"IPacking","IPacking_db",84772676154,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 16:04:56,19/07/2023 16:04:56,Cài đặt,90000,0,29455
159652105,"IPacking","IPacking_db",84702574427,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 16:04:43,19/07/2023 16:04:43,Cài đặt,90000,0,29455
159651687,"IPacking","IPacking_db",84935375573,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 15:46:42,19/07/2023 15:46:42,Cài đặt,120000,0,39273
159651627,"IPacking","IPacking_db",84794920908,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 15:43:33,19/07/2023 15:43:33,Cài đặt,90000,0,29455
159651011,"IPacking","IPacking_db",84937329287,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 15:18:50,19/07/2023 15:18:50,Cài đặt,90000,0,29455
159650735,"IPacking","IPacking_db",84906948738,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 15:09:08,19/07/2023 15:09:08,Cài đặt,90000,0,29455
159650231,"IPacking","IPacking_db",84934399862,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 14:47:24,19/07/2023 14:47:24,Cài đặt,90000,0,29455
159649987,"IPacking","IPacking_db",84783849403,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 14:37:50,19/07/2023 14:37:50,Cài đặt,90000,0,29455
159649563,"IPacking","IPacking_db",84905929930,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 14:21:52,19/07/2023 14:21:52,Cài đặt,120000,0,39273
159649133,"IPacking","IPacking_db",84905164328,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 14:01:30,19/07/2023 14:01:30,Cài đặt,70000,0,22909
159649125,"IPacking","IPacking_db",84933632619,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 14:01:16,19/07/2023 14:01:16,Cài đặt,90000,0,29455
159648789,"IPacking","IPacking_db",84702061941,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,19/07/2023 13:43:18,19/07/2023 13:43:18,Cài đặt,150000,0,49091
159648685,"IPacking","IPacking_db",84784835538,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 13:38:42,19/07/2023 13:38:42,Cài đặt,90000,0,29455
159648553,"IPacking","IPacking_db",84902898988,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 13:31:41,19/07/2023 13:31:41,Cài đặt,70000,0,22909
159648303,"IPacking","IPacking_db",84907316713,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 13:16:13,19/07/2023 13:16:13,Cài đặt,90000,0,29455
159648161,"IPacking","IPacking_db",84795684791,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 13:08:10,19/07/2023 13:08:10,Cài đặt,70000,0,22909
159648107,"IPacking","IPacking_db",84939075682,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 13:05:01,19/07/2023 13:05:01,Cài đặt,120000,0,39273
159647969,"IPacking","IPacking_db",84783889304,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 12:56:48,19/07/2023 12:56:48,Cài đặt,70000,0,22909
159647899,"IPacking","IPacking_db",84782012921,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 12:53:35,19/07/2023 12:53:35,Cài đặt,90000,0,29455
159647061,"IPacking","IPacking_db",84939959750,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 12:10:58,19/07/2023 12:10:58,Cài đặt,90000,0,29455
159646511,"IPacking","IPacking_db",84794573404,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,19/07/2023 11:51:45,19/07/2023 11:51:45,Cài đặt,30000,0,8182
159646219,"IPacking","IPacking_db",84774444151,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 11:42:15,19/07/2023 11:42:15,Cài đặt,90000,0,29455
159645891,"IPacking","IPacking_db",84703703944,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 11:30:54,19/07/2023 11:30:54,Cài đặt,90000,0,29455
159645731,"IPacking","IPacking_db",84898685507,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 11:24:59,19/07/2023 11:24:59,Cài đặt,70000,0,22909
159645703,"IPacking","IPacking_db",84909222641,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 11:23:51,19/07/2023 11:23:51,Cài đặt,90000,0,29455
159644327,"IPacking","IPacking_db",84935193310,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 10:35:38,19/07/2023 10:35:38,Cài đặt,120000,0,39273
159642537,"IPacking","IPacking_db",84908189232,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 09:34:47,19/07/2023 09:34:47,Cài đặt,70000,0,22909
159642525,"IPacking","IPacking_db",84939713146,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 09:34:36,19/07/2023 09:34:36,Cài đặt,70000,0,22909
159642315,"IPacking","IPacking_db",84903416206,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,19/07/2023 09:27:42,19/07/2023 09:27:42,Cài đặt,150000,0,49091
159642223,"IPacking","IPacking_db",84901525931,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 09:24:34,19/07/2023 09:24:34,Cài đặt,120000,0,39273
159641567,"IPacking","IPacking_db",84764685109,"TTCNTT",COMBO_TT3,NA120,Bán hàng qua API,OK_NA120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 09:01:04,19/07/2023 09:01:04,Cài đặt,120000,0,39273
159641319,"IPacking","IPacking_db",84933109734,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 08:52:59,19/07/2023 08:52:59,Cài đặt,70000,0,22909
159641203,"IPacking","IPacking_db",84783204645,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,19/07/2023 08:48:31,19/07/2023 08:48:31,Cài đặt,150000,0,49091
159640737,"IPacking","IPacking_db",84932968179,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,19/07/2023 08:33:57,19/07/2023 08:33:57,Cài đặt,150000,0,49091
159640039,"IPacking","IPacking_db",84762412359,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 08:07:04,19/07/2023 08:07:04,Cài đặt,90000,0,29455
159639403,"IPacking","IPacking_db",84903116301,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 07:35:10,19/07/2023 07:35:10,Cài đặt,90000,0,29455
159639375,"IPacking","IPacking_db",84792419215,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 07:33:50,19/07/2023 07:33:50,Cài đặt,70000,0,22909
159638841,"IPacking","IPacking_db",84776189359,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,19/07/2023 07:01:17,19/07/2023 07:01:17,Cài đặt,120000,0,39273
159638653,"IPacking","IPacking_db",84932091074,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 06:42:14,19/07/2023 06:42:14,Cài đặt,90000,0,29455
159638435,"IPacking","IPacking_db",84776164498,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,19/07/2023 06:15:16,19/07/2023 06:15:16,Cài đặt,90000,0,29455
159637935,"IPacking","IPacking_db",84932942662,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,19/07/2023 01:19:42,19/07/2023 01:19:42,Cài đặt,70000,0,22909
159637405,"IPacking","IPacking_db",84786162968,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,18/07/2023 22:45:04,18/07/2023 22:45:04,Cài đặt,15000,0,6818
159634609,"IPacking","IPacking_db",84899880113,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,18/07/2023 20:05:57,18/07/2023 20:05:57,Cài đặt,90000,0,29455
159634023,"IPacking","IPacking_db",84932689630,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:46:35,18/07/2023 19:46:35,Cài đặt,70000,0,22909
159633889,"IPacking","IPacking_db",84908388686,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:42:42,18/07/2023 19:42:42,Cài đặt,1800000,0,589091
159633587,"IPacking","IPacking_db",84907986975,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:33:29,18/07/2023 19:33:29,Cài đặt,90000,0,29455
159633377,"IPacking","IPacking_db",84936554241,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:28:48,18/07/2023 19:28:48,Cài đặt,150000,0,49091
159633357,"IPacking","IPacking_db",84903789470,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:28:10,18/07/2023 19:28:10,Cài đặt,1800000,0,589091
159633255,"IPacking","IPacking_db",84906035666,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:25:22,18/07/2023 19:25:22,Cài đặt,1800000,0,589091
159633149,"IPacking","IPacking_db",84908560039,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:21:47,18/07/2023 19:21:47,Cài đặt,1800000,0,589091
159632733,"IPacking","IPacking_db",84904064826,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:07:40,18/07/2023 19:07:40,Cài đặt,1800000,0,589091
159632661,"IPacking","IPacking_db",84903832252,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 19:05:45,18/07/2023 19:05:45,Cài đặt,1800000,0,589091
159632299,"IPacking","IPacking_db",84908197680,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 18:52:19,18/07/2023 18:52:19,Cài đặt,1800000,0,589091
159632137,"IPacking","IPacking_db",84936800738,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,18/07/2023 18:46:25,18/07/2023 18:46:25,Cài đặt,90000,0,29455
159631603,"IPacking","IPacking_db",84783992871,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,18/07/2023 18:28:06,18/07/2023 18:28:06,Cài đặt,30000,0,8182
159631305,"IPacking","IPacking_db",84903735678,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 18:16:03,18/07/2023 18:16:03,Cài đặt,1800000,0,589091
159631257,"IPacking","IPacking_db",84936133388,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 18:14:06,18/07/2023 18:14:06,Cài đặt,1800000,0,589091
159631197,"IPacking","IPacking_db",84903523007,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 18:11:28,18/07/2023 18:11:28,Cài đặt,1800000,0,589091
159631017,"IPacking","IPacking_db",84902246789,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 18:04:50,18/07/2023 18:04:50,Cài đặt,1800000,0,589091
159630957,"IPacking","IPacking_db",84902209028,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 18:01:46,18/07/2023 18:01:46,Cài đặt,1800000,0,589091
159630939,"IPacking","IPacking_db",84707808044,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,18/07/2023 18:01:23,18/07/2023 18:01:23,Cài đặt,90000,0,29455
159630893,"IPacking","IPacking_db",84784933530,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:59:25,18/07/2023 17:59:25,Cài đặt,1800000,0,589091
159630833,"IPacking","IPacking_db",84936410234,"TTCNTT",COMBO_TT3,12PT120,Bán hàng qua API,OK_XPT120_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:56:19,18/07/2023 17:56:19,Cài đặt,1440000,0,471273
159630785,"IPacking","IPacking_db",84702237176,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:55:13,18/07/2023 17:55:13,Cài đặt,90000,0,29455
159630413,"IPacking","IPacking_db",84904645933,"TTCNTT",COMBO_TT3,PT120,Bán hàng qua API,OK_PT120_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:39:52,18/07/2023 17:39:52,Cài đặt,120000,0,39273
159630383,"IPacking","IPacking_db",84904052507,"TTCNTT",DICH_VU_4G,12HD200N,Bán hàng qua API,OK_xHDN_CV3804_DK_SUCC_VASXH,Ðã chốt,Thành công,18/07/2023 17:38:10,18/07/2023 17:38:10,Cài đặt,2000000,0,818182
159630377,"IPacking","IPacking_db",84903806309,"TTCNTT",COMBO_TT3,12KC150,Bán hàng qua API,OK_12KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:38:05,18/07/2023 17:38:05,Cài đặt,1800000,0,589091
159630327,"IPacking","IPacking_db",84762725037,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:36:49,18/07/2023 17:36:49,Cài đặt,90000,0,29455
159629979,"IPacking","IPacking_db",84898230789,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:23:42,18/07/2023 17:23:42,Cài đặt,90000,0,29455
159629901,"IPacking","IPacking_db",841210275407,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:20:21,18/07/2023 17:20:21,Cài đặt,90000,0,29455
159629861,"IPacking","IPacking_db",84936465427,"TTCNTT",DICH_VU_4G,12HD200N,Bán hàng qua API,OK_xHDN_CV3804_DK_SUCC_VASXH,Ðã chốt,Thành công,18/07/2023 17:18:48,18/07/2023 17:18:48,Cài đặt,2000000,0,818182
159629827,"IPacking","IPacking_db",84933316977,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,18/07/2023 17:17:48,18/07/2023 17:17:48,Cài đặt,150000,0,49091
